subjectTitle,threadId,threadTitle,threadDescription,keyStageTitle,yearTitle,unitOrder,unitId,unitTitle,unitDescription,whyThisWhyNow,priorKnowledgeRequirements,examBoardTitle,unitVariantId,unitVariantTitle,lessonOrderInUnit,lessonId,lessonTitle,pupilLessonOutcome,lessonKeywords,keyLearningPoints
History,134,"Empire, persecution and resistance","This thread is concerned with the substantive concepts that relate to empire, persecution and resistance. It explores systems of imperial control, the experiences of those subjected to imperial or oppressive rule, and the various forms of resistance that emerged. It includes conquest, colonisation, racism, slavery, and both violent and nonviolent resistance.",Key Stage 3,Year 8,4,525,European conquest of the Americas: why was its impact so devastating?,"In this unit, pupils learn about the Americas before the arrival of Europeans before examining the impact of their early settlement and colonisation, with a particular focus on England's first successful American colonies.","This unit uses and builds on pupils' knowledge of non-European societies built throughout key stages 2 and 3. This unit prepares pupils for all future units that reference the Atlantic world from the 16th century onwards, including studies of the Transatlantic Slave Trade, Haiti, the British Empire and eventually decolonisation.","[""Pupils know that Europe was isolated from North America."", ""Pupils know that explorers would sail across seas, to discover new lands to trade with."", ""Pupils know that indigenous populations existed in North America, unbeknown to Europeans.""]",NoBoard,560,European conquest of the Americas: why was its impact so devastating?,1,5283,The Americas before the arrival of Europeans,I can describe what North America was like before the arrival of Europeans.,"[{""keyword"": ""Native Americans"", ""description"": ""Native Americans are members of any of the societies who originally inhabited North and South America and the Caribbean Islands""}, {""keyword"": ""indigenous"", ""description"": ""indigenous people are the original inhabitants of a specific area""}, {""keyword"": ""nation"", ""description"": ""a nation is a community of people linked together by shared language, territory, ethnicity, or culture""}, {""keyword"": ""empire"", ""description"": ""an empire is a group of countries or provinces ruled from the centre by a person or group of people""}, {""keyword"": ""hunter-gatherers"", ""description"": ""hunter-gatherers are people who live off hunting, fishing, and harvesting wild food""}]","[{""keyLearningPoint"": ""Indigenous peoples of North America were divided into different groups from small families to large empires.""}, {""keyLearningPoint"": ""Some North American tribes would be both farmers and hunter-gatherers like the Iroquois tribe.""}, {""keyLearningPoint"": ""Some well-known empires of North America included the Inuits in the North and Mayans and Aztecs in the South.""}, {""keyLearningPoint"": ""European travellers to North America started from the 900s with the Viking and Greenland explorers.""}]"
History,134,"Empire, persecution and resistance","This thread is concerned with the substantive concepts that relate to empire, persecution and resistance. It explores systems of imperial control, the experiences of those subjected to imperial or oppressive rule, and the various forms of resistance that emerged. It includes conquest, colonisation, racism, slavery, and both violent and nonviolent resistance.",Key Stage 3,Year 8,4,525,European conquest of the Americas: why was its impact so devastating?,"In this unit, pupils learn about the Americas before the arrival of Europeans before examining the impact of their early settlement and colonisation, with a particular focus on England's first successful American colonies.","This unit uses and builds on pupils' knowledge of non-European societies built throughout key stages 2 and 3. This unit prepares pupils for all future units that reference the Atlantic world from the 16th century onwards, including studies of the Transatlantic Slave Trade, Haiti, the British Empire and eventually decolonisation.","[""Pupils know that Europe was isolated from North America."", ""Pupils know that explorers would sail across seas, to discover new lands to trade with."", ""Pupils know that indigenous populations existed in North America, unbeknown to Europeans.""]",NoBoard,560,European conquest of the Americas: why was its impact so devastating?,2,5284,European arrivals in the Americas,I can explain how the Europeans came to arrive in North America.,"[{""keyword"": ""Renaissance"", ""description"": ""the Renaissance was a period of new thinking and ideas in Europe inspired by Ancient Rome and Greece""}, {""keyword"": ""empire"", ""description"": ""an empire is a group of countries or provinces ruled from the centre by a person or group of people""}, {""keyword"": ""Native American"", ""description"": ""Native Americans are members of any of the peoples who were the original inhabitants of North and South America and the Caribbean Islands""}, {""keyword"": ""colony"", ""description"": ""a colony is a country or area under the control of another country and occupied by settlers from that country""}, {""keyword"": ""settlement"", ""description"": ""settlement is the process of establishing new communities in an area""}]","[{""keyLearningPoint"": ""During the Renaissance, European thinkers began to learn more about navigating the globe.""}, {""keyLearningPoint"": ""Christopher Columbus was able to sail across the Atlantic Ocean and land in the Americas in 1492.""}, {""keyLearningPoint"": ""First European involvement in the Americas was for trade and exploration.""}, {""keyLearningPoint"": ""Europeans called the Americas the 'New World'.""}, {""keyLearningPoint"": ""Europeans began to claim land in the 'New World' for themselves.""}]"
History,134,"Empire, persecution and resistance","This thread is concerned with the substantive concepts that relate to empire, persecution and resistance. It explores systems of imperial control, the experiences of those subjected to imperial or oppressive rule, and the various forms of resistance that emerged. It includes conquest, colonisation, racism, slavery, and both violent and nonviolent resistance.",Key Stage 3,Year 8,4,525,European conquest of the Americas: why was its impact so devastating?,"In this unit, pupils learn about the Americas before the arrival of Europeans before examining the impact of their early settlement and colonisation, with a particular focus on England's first successful American colonies.","This unit uses and builds on pupils' knowledge of non-European societies built throughout key stages 2 and 3. This unit prepares pupils for all future units that reference the Atlantic world from the 16th century onwards, including studies of the Transatlantic Slave Trade, Haiti, the British Empire and eventually decolonisation.","[""Pupils know that Europe was isolated from North America."", ""Pupils know that explorers would sail across seas, to discover new lands to trade with."", ""Pupils know that indigenous populations existed in North America, unbeknown to Europeans.""]",NoBoard,560,European conquest of the Americas: why was its impact so devastating?,3,5285,Impact of European settlement in the Americas,I can describe some of the consequences of colonialisation on Native Americans.,"[{""keyword"": ""dispossess"", ""description"": ""to dispossess someone is to take their land away""}, {""keyword"": ""indigenous"", ""description"": ""indigenous people are the original inhabitants of a specific area""}, {""keyword"": ""conquest"", ""description"": ""conquest involves taking an area of land by force; 'La Conquista' is the name for the Spanish conquest of the Americas""}, {""keyword"": ""immunity"", ""description"": ""if you have immunity to a disease you will not catch it""}, {""keyword"": ""convert"", ""description"": ""to convert someone is to change their beliefs""}]","[{""keyLearningPoint"": ""Europeans settled in the New World by taking land from the native peoples.""}, {""keyLearningPoint"": ""Europeans believed they had a moral duty to convert Native Americans to Christianity and thus can take land.""}, {""keyLearningPoint"": ""European conquests of land were often violent and pushed Native Americans out of their home lands.""}, {""keyLearningPoint"": ""Europeans accidentally introduced new diseases into the land, killing around 80% of Native Americans.""}, {""keyLearningPoint"": ""Indigenous beliefs and practices continued despite European attempts to remove them.""}]"
History,134,"Empire, persecution and resistance","This thread is concerned with the substantive concepts that relate to empire, persecution and resistance. It explores systems of imperial control, the experiences of those subjected to imperial or oppressive rule, and the various forms of resistance that emerged. It includes conquest, colonisation, racism, slavery, and both violent and nonviolent resistance.",Key Stage 3,Year 8,4,525,European conquest of the Americas: why was its impact so devastating?,"In this unit, pupils learn about the Americas before the arrival of Europeans before examining the impact of their early settlement and colonisation, with a particular focus on England's first successful American colonies.","This unit uses and builds on pupils' knowledge of non-European societies built throughout key stages 2 and 3. This unit prepares pupils for all future units that reference the Atlantic world from the 16th century onwards, including studies of the Transatlantic Slave Trade, Haiti, the British Empire and eventually decolonisation.","[""Pupils know that Europe was isolated from North America."", ""Pupils know that explorers would sail across seas, to discover new lands to trade with."", ""Pupils know that indigenous populations existed in North America, unbeknown to Europeans.""]",NoBoard,560,European conquest of the Americas: why was its impact so devastating?,4,5286,English settlement at Roanoke,I can explain why the first colonies under Elizabeth failed.,"[{""keyword"": ""colonisation"", ""description"": ""colonisation is the process of taking control over another country""}, {""keyword"": ""courtier"", ""description"": ""a courtier is an advisor or companion to the king or queen""}, {""keyword"": ""rivalry"", ""description"": ""a rivalry is a situation in which two or more people or groups compete with one another""}, {""keyword"": ""colony"", ""description"": ""a colony is a country or area under the control of another country and occupied by settlers from that country""}, {""keyword"": ""Spanish Armada"", ""description"": ""the Spanish Armada was a large group of warships sent by Spain to try and invade England in 1588""}]","[{""keyLearningPoint"": ""American colonies were a great source of wealth for the Spanish who founded gold and silver mines.""}, {""keyLearningPoint"": ""Sir Walter Raleigh tried to persuade Elizabeth I in growing an empire to be able to compete with the Spanish.""}, {""keyLearningPoint"": ""Elizabeth gave permission for colonies in North America such as Roanoke, Virginia.""}, {""keyLearningPoint"": ""Poor relations between colonists and Native Americans contributed to Roanoke's failure.""}, {""keyLearningPoint"": ""The colony of Roanoke disappeared and to this day historians do not know exactly what happened.""}]"
History,134,"Empire, persecution and resistance","This thread is concerned with the substantive concepts that relate to empire, persecution and resistance. It explores systems of imperial control, the experiences of those subjected to imperial or oppressive rule, and the various forms of resistance that emerged. It includes conquest, colonisation, racism, slavery, and both violent and nonviolent resistance.",Key Stage 3,Year 8,4,525,European conquest of the Americas: why was its impact so devastating?,"In this unit, pupils learn about the Americas before the arrival of Europeans before examining the impact of their early settlement and colonisation, with a particular focus on England's first successful American colonies.","This unit uses and builds on pupils' knowledge of non-European societies built throughout key stages 2 and 3. This unit prepares pupils for all future units that reference the Atlantic world from the 16th century onwards, including studies of the Transatlantic Slave Trade, Haiti, the British Empire and eventually decolonisation.","[""Pupils know that Europe was isolated from North America."", ""Pupils know that explorers would sail across seas, to discover new lands to trade with."", ""Pupils know that indigenous populations existed in North America, unbeknown to Europeans.""]",NoBoard,560,European conquest of the Americas: why was its impact so devastating?,5,5287,England's first successful American colonies,I can explain how England's first successful colonists interacted with Native Americans.,"[{""keyword"": ""Native American"", ""description"": ""Native Americans are the original inhabitants of North and South America and the Caribbean Islands""}, {""keyword"": ""assembly"", ""description"": ""an assembly is a group who meet to make laws for a community""}, {""keyword"": ""Powhatan"", ""description"": ""the Powhatan are a Native American nation who lived in the region which became Virginia""}, {""keyword"": ""tensions"", ""description"": ""tensions are feelings of anger or fear between two groups""}, {""keyword"": ""reservations"", ""description"": ""reservations are areas of land set aside for a community of people to live on""}]","[{""keyLearningPoint"": ""The first successful North American English colony was Jamestown.""}, {""keyLearningPoint"": ""Colonials at first relied on Native Americans for help with food.""}, {""keyLearningPoint"": ""Tensions rose between colonists and Native Americans, leading to multiple conflicts.""}]"
History,134,"Empire, persecution and resistance","This thread is concerned with the substantive concepts that relate to empire, persecution and resistance. It explores systems of imperial control, the experiences of those subjected to imperial or oppressive rule, and the various forms of resistance that emerged. It includes conquest, colonisation, racism, slavery, and both violent and nonviolent resistance.",Key Stage 3,Year 8,4,525,European conquest of the Americas: why was its impact so devastating?,"In this unit, pupils learn about the Americas before the arrival of Europeans before examining the impact of their early settlement and colonisation, with a particular focus on England's first successful American colonies.","This unit uses and builds on pupils' knowledge of non-European societies built throughout key stages 2 and 3. This unit prepares pupils for all future units that reference the Atlantic world from the 16th century onwards, including studies of the Transatlantic Slave Trade, Haiti, the British Empire and eventually decolonisation.","[""Pupils know that Europe was isolated from North America."", ""Pupils know that explorers would sail across seas, to discover new lands to trade with."", ""Pupils know that indigenous populations existed in North America, unbeknown to Europeans.""]",NoBoard,560,European conquest of the Americas: why was its impact so devastating?,6,5288,Impact of Europeans on Native Americans,I can explain the impact of the expansion of European empires on Native Americans.,"[{""keyword"": ""Native Americans"", ""description"": ""Native Americans are members of any of the peoples who were the original inhabitants of North and South America and the Caribbean Islands""}, {""keyword"": ""devastation"", ""description"": ""devastation refers to great destruction or damage""}, {""keyword"": ""dispossession"", ""description"": ""dispossession is the action of taking someone\u2019s land away.""}, {""keyword"": ""exploitation"", ""description"": ""treating people unfairly or cruelly for your own benefit is called exploitation""}]","[{""keyLearningPoint"": ""European colonisation of the Americas had a range of devastating impacts.""}, {""keyLearningPoint"": ""Europeans used religion to dispossess Native Americans and to change their culture.""}, {""keyLearningPoint"": ""Conflict and disease had devastating impacts on Native American peoples.""}, {""keyLearningPoint"": ""European colonisation involved exploitation of Native American peoples.""}]"
History,134,"Empire, persecution and resistance","This thread is concerned with the substantive concepts that relate to empire, persecution and resistance. It explores systems of imperial control, the experiences of those subjected to imperial or oppressive rule, and the various forms of resistance that emerged. It includes conquest, colonisation, racism, slavery, and both violent and nonviolent resistance.",Key Stage 3,Year 8,7,527,Transatlantic Slavery: how were West African societies impacted?,"In this unit, pupils learn about the kingdoms of the Sahel and how the arrival of European traders in the region began to destabilise West Africa. Pupils build a deep knowledge of Transatlantic Slavery whilst retaining a focus on the impacts it had in West Africa.","This unit uses and builds on pupils' knowledge of the way in which European powers interacted with the indigenous peoples of the Americas that they built in the earlier unit on this topic. It also makes use of pupils' knowledge of West African civilisations such as Benin and Mali that they developed in key stage 2 and year 7 units. This unit prepares pupils for multiple future key stage 3 units that reference Britain's involvement in the Transatlantic Slave Trade, such as those about the British Empire and decolonisation.","[""Pupils know that slavery is a form of forced labour without compensation."", ""Pupils know that enslaved people endured much suffering."", ""Pupils know that Europeans bought enslaved people in Africa.""]",NoBoard,562,Transatlantic Slavery: how were West African societies impacted?,1,5295,The kingdoms of the Sahel,"I can explain how trade across the Sahel made West African Kingdoms richer, but also brought some problems.","[{""keyword"": ""the Sahel"", ""description"": ""the Sahel is a dry region bordering the southern Sahara Desert""}, {""keyword"": ""Mansa"", ""description"": ""Mansa is the word used in the kingdom of Mali to refer to the ruler""}, {""keyword"": ""devout"", ""description"": ""to be devout is to show strong religious commitment""}, {""keyword"": ""oral tradition"", ""description"": ""oral tradition is a form of communication where ideas and knowledge are shared by word of mouth""}, {""keyword"": ""caravan"", ""description"": ""a caravan is a group of merchants travelling together on a long journey through a desert""}]","[{""keyLearningPoint"": ""The Sahel was home to kingdoms rich in culture and wealth such as Mali, Kano and Mossi.""}, {""keyLearningPoint"": ""The Sahel was rich in gold which was the basis of trade between West African kingdoms and Islamic states.""}, {""keyLearningPoint"": ""West African kingdoms traded gold in exchange for textiles, meaning a unequal trade with wealth leaving West Africa.""}, {""keyLearningPoint"": ""The trade across the Sahel attracted thieves and robbers increasing violence in the region.""}, {""keyLearningPoint"": ""Europeans arrived in West Africa from the 1440s looking for gold.""}]"
History,134,"Empire, persecution and resistance","This thread is concerned with the substantive concepts that relate to empire, persecution and resistance. It explores systems of imperial control, the experiences of those subjected to imperial or oppressive rule, and the various forms of resistance that emerged. It includes conquest, colonisation, racism, slavery, and both violent and nonviolent resistance.",Key Stage 3,Year 8,7,527,Transatlantic Slavery: how were West African societies impacted?,"In this unit, pupils learn about the kingdoms of the Sahel and how the arrival of European traders in the region began to destabilise West Africa. Pupils build a deep knowledge of Transatlantic Slavery whilst retaining a focus on the impacts it had in West Africa.","This unit uses and builds on pupils' knowledge of the way in which European powers interacted with the indigenous peoples of the Americas that they built in the earlier unit on this topic. It also makes use of pupils' knowledge of West African civilisations such as Benin and Mali that they developed in key stage 2 and year 7 units. This unit prepares pupils for multiple future key stage 3 units that reference Britain's involvement in the Transatlantic Slave Trade, such as those about the British Empire and decolonisation.","[""Pupils know that slavery is a form of forced labour without compensation."", ""Pupils know that enslaved people endured much suffering."", ""Pupils know that Europeans bought enslaved people in Africa.""]",NoBoard,562,Transatlantic Slavery: how were West African societies impacted?,2,5296,The arrival of European traders in West Africa,I can explain the impact of the Europeans arriving in West Africa on West African kingdoms.,"[{""keyword"": ""enslaved people"", ""description"": ""enslaved people are people who have been forced to work without pay, lose their freedom and become the property of another person""}, {""keyword"": ""indentured labour"", ""description"": ""indentured labour is a system where someone is made to work without pay for a set period of time""}, {""keyword"": ""chattel slavery"", ""description"": ""chattel slavery is when people become legal property and cannot be freed without the permission of their slaveholder""}, {""keyword"": ""slaveholder"", ""description"": ""a slaveholder is someone who owned enslaved people""}]","[{""keyLearningPoint"": ""Gold and the wealth of West African kingdoms brought the Europeans to West Africa.""}, {""keyLearningPoint"": ""Power in West Africa became concentrated in smaller kingdoms who were able to trade with Europeans.""}, {""keyLearningPoint"": ""The growth of Portuguese trade in the Sahel led to collapse of some African kingdoms, but also to the growth of others.""}, {""keyLearningPoint"": ""Europeans soon started selling enslaved people in the Americas to make more profit.""}]"
History,134,"Empire, persecution and resistance","This thread is concerned with the substantive concepts that relate to empire, persecution and resistance. It explores systems of imperial control, the experiences of those subjected to imperial or oppressive rule, and the various forms of resistance that emerged. It includes conquest, colonisation, racism, slavery, and both violent and nonviolent resistance.",Key Stage 3,Year 8,7,527,Transatlantic Slavery: how were West African societies impacted?,"In this unit, pupils learn about the kingdoms of the Sahel and how the arrival of European traders in the region began to destabilise West Africa. Pupils build a deep knowledge of Transatlantic Slavery whilst retaining a focus on the impacts it had in West Africa.","This unit uses and builds on pupils' knowledge of the way in which European powers interacted with the indigenous peoples of the Americas that they built in the earlier unit on this topic. It also makes use of pupils' knowledge of West African civilisations such as Benin and Mali that they developed in key stage 2 and year 7 units. This unit prepares pupils for multiple future key stage 3 units that reference Britain's involvement in the Transatlantic Slave Trade, such as those about the British Empire and decolonisation.","[""Pupils know that slavery is a form of forced labour without compensation."", ""Pupils know that enslaved people endured much suffering."", ""Pupils know that Europeans bought enslaved people in Africa.""]",NoBoard,562,Transatlantic Slavery: how were West African societies impacted?,3,5297,The structure of the Transatlantic Slave Trade,I can describe the Transatlantic Slave Trade and explain how it developed.,"[{""keyword"": ""colonies"", ""description"": ""colonies are countries or areas under the control of another country and occupied by settlers from that country""}, {""keyword"": ""indigenous"", ""description"": ""indigenous people are the original inhabitants of a specific area""}, {""keyword"": ""manufactured"", ""description"": ""manufactured items are items produced by a machine""}, {""keyword"": ""plantations"", ""description"": ""plantations are areas of land on which certain crops were grown using forced labour""}, {""keyword"": ""Middle Passage"", ""description"": ""the forced voyage of enslaved Africans across the Atlantic Ocean to the Americas became known as the Middle Passage""}]","[{""keyLearningPoint"": ""The Triangular trade was the system of trade across the Atlantic.""}, {""keyLearningPoint"": ""Manufactured goods were transported from Europe to be traded in West Africa.""}, {""keyLearningPoint"": ""Enslaved people were transported across the Atlantic and forced to work on plantations.""}, {""keyLearningPoint"": ""Crops like tobacco, sugar and cotton would be grown by enslaved people on plantations and then sold in Europe.""}, {""keyLearningPoint"": ""As slavery had existed across Africa, European traders used this to take enslaved people to their colonies in America.""}]"
History,134,"Empire, persecution and resistance","This thread is concerned with the substantive concepts that relate to empire, persecution and resistance. It explores systems of imperial control, the experiences of those subjected to imperial or oppressive rule, and the various forms of resistance that emerged. It includes conquest, colonisation, racism, slavery, and both violent and nonviolent resistance.",Key Stage 3,Year 8,7,527,Transatlantic Slavery: how were West African societies impacted?,"In this unit, pupils learn about the kingdoms of the Sahel and how the arrival of European traders in the region began to destabilise West Africa. Pupils build a deep knowledge of Transatlantic Slavery whilst retaining a focus on the impacts it had in West Africa.","This unit uses and builds on pupils' knowledge of the way in which European powers interacted with the indigenous peoples of the Americas that they built in the earlier unit on this topic. It also makes use of pupils' knowledge of West African civilisations such as Benin and Mali that they developed in key stage 2 and year 7 units. This unit prepares pupils for multiple future key stage 3 units that reference Britain's involvement in the Transatlantic Slave Trade, such as those about the British Empire and decolonisation.","[""Pupils know that slavery is a form of forced labour without compensation."", ""Pupils know that enslaved people endured much suffering."", ""Pupils know that Europeans bought enslaved people in Africa.""]",NoBoard,562,Transatlantic Slavery: how were West African societies impacted?,4,5298,The expansion of the Transatlantic Slave Trade,I can explain how the Transatlantic Slave Trade grew and destabilised West African kingdoms.,"[{""keyword"": ""enslaved people"", ""description"": ""enslaved people are people who have been forced to work without pay, lose their freedom and become the property of another person""}, {""keyword"": ""Oba"", ""description"": ""Oba is the word used in the Benin Empire to describe the figure who was both ruler and spiritual leader""}, {""keyword"": ""prisoners of war"", ""description"": ""prisoners of war are people captured by the opposing side during a war""}]","[{""keyLearningPoint"": ""Conflicts between local kingdoms would lead to prisoners of war who would be sold as enslaved people.""}, {""keyLearningPoint"": ""The European involvement in the Slave trade led to more conflicts in West Africa leading to more enslaved people.""}, {""keyLearningPoint"": ""Some kingdoms, like the kingdom of Benin, refused to trade with Europeans but would struggle as other kingdoms profited.""}, {""keyLearningPoint"": ""Some African kingdoms, like the Allada kingdom, became reliant on trade with the Europeans for power and wealth.""}, {""keyLearningPoint"": ""The nature of the trade in enslaved people changed, it was no longer just prisoners of war sold into slavery.""}]"
